hits_count,reads_count,hits_count_pro,ratio_hits_prom,insertion_index,NI,NI_ratio,HFI,HFI_ratio,orf,label
0.12,0.04,1,2.0,0.025,1.1,0.957936507936508,0.4629981024667932,0.9467213114754098,YGL262W,non_ess
0.12,0.04,0,1.0,0.0027624309392265192,0.12828980411853338,0.17613636363636362,0.6215469613259669,0.9688888888888888,YGL261C,non_ess
0.12,0.04,0,0.0,0.002012072434607646,0.08941592819327313,0.3794326241134752,0.9979879275653925,0.7459677419354839,YGL259W,non_ess
0.12,0.04,0,1.0,0.004291845493562232,0.19516602665461927,0.3903320533092388,0.5965665236051502,1.6762589928057556,YGL258W-A,non_ess
0.12,0.04,1,2.0,0.008064516129032258,0.4182650392327811,1.525096525096525,0.3951612903225806,1.342857142857143,YGL258W,non_ess
0.12,0.04,0,1.0,0.015513126491646776,0.6051516910705454,0.9088288288288288,0.15214797136038186,0.9333333333333336,YGL257C,non_ess
0.12,0.04,0,0.0,0.01132404181184669,0.4712481993573091,0.912165572942958,0.21602787456446,1.1330645161290325,YGL256W,non_ess
0.12,0.04,0,0.0,0.01592920353982301,0.4463320912901724,0.6932565789473685,0.2008849557522124,1.0837004405286346,YGL255W,non_ess
0.12,0.04,9,1.8,0.025,0.7388365370664544,0.7749971168262023,0.14349276974416014,1.2015503875968994,YGL254W,non_ess
0.12,0.04,6,1.0,0.01780821917808219,0.4622879718297762,0.7715778474399165,0.2705479452054795,0.650632911392405,YGL253W,non_ess
0.12,0.04,6,1.2,0.0130237825594564,0.3391463377307092,0.8889189189189189,0.2882219705549264,0.6267190569744597,YGL252C,non_ess
0.12,0.04,3,1.0,0.012382234185733513,0.3051432766426037,1.1754299754299755,0.11763122476446836,1.4782608695652175,YGL251C,non_ess
0.0,0.0,1,0.3333333333333333,0.0,0.0,0.0,1.0,0.3103448275862069,YGL250W,non_ess
0.12,0.04,1,0.3333333333333333,0.02128666035950804,0.4000424102045476,0.8866995073891624,0.14853358561967833,0.6433121019108281,YGL249W,non_ess
0.12,0.04,1,0.5,0.012623985572587915,0.25736098587315903,0.5600000000000002,0.260595130748422,0.795847750865052,YGL248W,non_ess
0.12,0.04,2,1.0,0.010318142734307824,0.21012758244056606,0.6030405405405406,0.2906276870163371,1.0236686390532546,YGL246C,non_ess
0.12,0.04,0,0.0,0.005644402634054563,0.12435604533440847,0.4580498866213153,0.3494825964252117,0.5114401076716015,YGL245W,ess
0.12,0.04,0,0.0,0.005966587112171838,0.1300377460688231,0.5106382978723404,0.29594272076372313,0.7016129032258065,YGL244W,non_ess
0.12,0.04,4,4.0,0.007487520798668885,0.13780224448614012,0.4762684124386252,0.6930116472545758,0.5966386554621849,YGL243W,non_ess
0.12,0.04,4,1.0,0.025,0.4727698614093305,0.740861974904528,0.2495412844036697,0.7720588235294118,YGL242C,non_ess
0.12,0.04,19,3.1666666666666665,0.008958195089581952,0.20401784155145666,0.6470864661654137,0.15328467153284672,0.8225108225108224,YGL241W,non_ess
0.12,0.04,1,0.5,0.007980569049271339,0.1796601276214011,0.5083841463414633,0.32685634975711314,0.5382165605095541,YGL238W,ess
0.12,0.04,0,0.0,0.0150564617314931,0.3285772976093981,0.8495575221238937,0.4617314930991217,0.7010869565217391,YGL237C,non_ess
0.12,0.04,6,3.0,0.01841712294673967,0.4728766845491584,0.6547325102880657,0.08461921353907417,1.0588235294117647,YGL236C,non_ess
0.12,0.04,5,4.0,0.022388059701492536,0.5592625109745389,0.5359477124183007,1.0,1.0,YGL235W,non_ess
0.12,0.04,0,0.0,0.007059800664451828,0.2633044173741848,0.3788015657934357,0.5705980066445183,0.21615720524017465,YGL234W,non_ess
0.12,0.04,0,0.0,0.0014641288433382134,0.05217179111761836,0.16565656565656567,0.30161054172767204,0.44781553398058255,YGL233W,ess
0.12,0.04,1,0.3333333333333333,0.007551240560949298,0.2901585884511897,0.5013262599469496,0.4606256742179072,0.47775175644028095,YGL232W,non_ess
0.12,0.04,1,0.3333333333333333,0.0034965034965034965,0.1447014523937601,0.31135531135531136,0.5,0.5874125874125874,YGL231C,non_ess
0.12,0.04,0,1.0,0.002257336343115124,0.08947260414529036,0.17894520829058072,0.8194130925507901,1.2203856749311297,YGL230C,non_ess
0.12,0.04,0,1.0,0.009364820846905538,0.30808758208643244,0.6837055677886128,0.2890879478827362,0.7605633802816899,YGL229C,non_ess
0.12,0.04,6,2.0,0.008078476630121177,0.2271294775622531,0.7950721153846154,0.5412579342181189,0.5948827292110874,YGL228W,non_ess
0.12,0.04,0,0.0,0.011821974965229486,0.2994900324524803,0.8983739837398373,0.17559109874826148,0.7643564356435643,YGL227W,non_ess
0.0,0.0,3,0.5,0.0,0.0,0.0,1.0,0.6992665036674817,YGL226C-A,non_ess
0.12,0.04,3,0.6,0.024258760107816708,0.6022286503188482,1.1498257839721255,0.5121293800539084,0.9473684210526316,YGL226W,non_ess
0.12,0.04,0,0.0,0.002961500493583416,0.0772826814628224,0.10139573070607556,0.7068114511352419,0.276536312849162,YGL225W,ess
0.12,0.04,4,2.0,0.01781472684085511,0.4398054697548656,0.7055335968379447,0.3147268408551069,0.7396226415094341,YGL224C,non_ess
0.12,0.04,1,0.3333333333333333,0.009577015163607342,0.25380924860793863,0.8806366047745358,1.0,1.0,YGL223C,non_ess
0.12,0.04,5,0.8333333333333334,0.011385199240986715,0.3146237622183598,1.4621848739495795,0.4648956356736243,0.9632653061224492,YGL222C,non_ess
0.12,0.04,9,3.0,0.0046189376443418,0.13013856812933025,0.2797619047619047,0.4584295612009238,0.7052896725440806,YGL221C,non_ess
0.12,0.04,8,2.6666666666666665,0.02486187845303868,0.7051360753018211,0.9111111111111108,0.2513812154696133,1.3406593406593406,YGL220W,non_ess
0.12,0.04,0,0.0,0.0065264684554024645,0.17846783383404122,0.4482142857142856,0.34155184916606235,0.8174097664543525,YGL219C,non_ess
0.12,0.04,2,2.0,0.007692307692307694,0.2097873671044403,0.4065040650406504,1.0,1.0,YGL218W,non_ess
0.12,0.04,2,1.0,0.005865102639296189,0.18664652388992564,0.4383838383838384,0.4486803519061584,0.7777777777777779,YGL217C,non_ess
0.12,0.04,0,0.0,0.016135705419942078,0.5161283826582358,0.7310539018503622,0.1481175010343401,0.9553072625698324,YGL216W,non_ess
0.12,0.04,0,1.0,0.00662739322533137,0.1941477404852337,0.9473684210526316,0.203240058910162,0.8804347826086957,YGL215W,non_ess
0.0,0.0,2,2.0,0.0,0.0,0.0,1.0,0.3505154639175257,YGL214W,non_ess
0.12,0.04,1,2.0,0.0008382229673093043,0.028910474499942475,0.08245349421820011,1.0,0.6395641240569991,YGL213C,non_ess
0.12,0.04,1,0.3333333333333333,0.0021052631578947372,0.08641848523748395,0.2439024390243902,0.9810526315789474,0.2145922746781116,YGL212W,non_ess
0.12,0.04,3,0.3333333333333333,0.0046339202965709,0.20485123517944454,0.4125615763546797,0.5430954587581094,0.8395904436860068,YGL211W,non_ess
0.12,0.04,0,0.0,0.013473053892215573,0.5892688307595336,0.6365131578947368,0.4086826347305389,0.40659340659340665,YGL210W,non_ess
0.12,0.04,1,2.0,0.009581881533101043,0.40581549693047947,0.9865079365079364,0.2839721254355401,0.9539877300613496,YGL209W,non_ess
0.12,0.04,8,1.6,0.025,1.1,1.4112776907585591,1.0,0.13873295910184444,YGL208W,non_ess
0.12,0.04,2,0.5,0.007659746018947792,0.25015517072771576,0.5773301468077842,0.15642007659746018,0.6804123711340206,YGL206C,non_ess
0.12,0.04,1,2.0,0.02092609082813892,0.7630329736525064,0.9466112531969312,0.18655387355298308,0.6205250596658711,YGL205W,non_ess
0.12,0.04,1,0.2,0.003278688524590164,0.13006993006993006,0.2342657342657343,0.7081967213114754,0.4490740740740741,YGL204C,non_ess
0.12,0.04,1,0.5,0.012334399269072637,0.3766560073092736,0.7875,0.1247144814984011,1.8131868131868127,YGL203C,non_ess
0.12,0.04,2,0.6666666666666666,0.014647137150466043,0.4449746017655472,0.6875000000000001,0.1478029294274301,0.8468468468468471,YGL202W,non_ess
0.12,0.04,3,3.0,0.006546644844517185,0.1963993453355156,0.2252873563218391,0.4926350245499181,0.4817275747508306,YGL200C,non_ess
0.12,0.04,1,0.3333333333333333,0.025,0.8297872340425532,2.0,0.4276595744680851,0.5373134328358209,YGL199C,non_ess
0.12,0.04,4,1.3333333333333333,0.024045261669024046,0.7213578500707214,1.595785440613027,0.7835926449787836,0.8447653429602888,YGL198W,non_ess
0.12,0.04,0,0.0,0.002688774367017701,0.08013783831812528,0.3620689655172414,0.4434237060273359,0.3693784739767559,YGL197W,non_ess
0.12,0.04,0,1.0,0.013219284603421462,0.4495649268023084,0.7146963708228531,0.3452566096423017,0.8198198198198198,YGL196W,non_ess
0.12,0.04,0,0.0,0.009229234222998256,0.2992165064502306,0.961655011655012,0.11586430531304565,0.9461786867599572,YGL195W,non_ess
0.12,0.04,0,0.0,0.016528925619834708,0.6626154594069033,0.8011204481792716,0.6239669421487604,0.4304635761589404,YGL194C-A,non_ess
0.12,0.04,4,0.5714285714285714,0.00662739322533137,0.24103068639996136,0.9533417402269859,0.2695139911634757,1.213114754098361,YGL194C,non_ess
0.12,0.04,4,4.0,0.025,1.1,2.0,0.42443729903536975,2.037878787878788,YGL193C,non_ess
0.12,0.04,0,1.0,0.012763596004439513,0.4228059357915074,1.0277180406212665,0.26526082130965595,0.5146443514644351,YGL192W,non_ess
0.12,0.04,8,1.1428571428571428,0.025,1.0795699298269992,1.7918918918918918,0.2699228791773779,0.7904761904761904,YGL191W,non_ess
0.12,0.04,1,0.5,0.00949367088607595,0.25861733203505355,0.7859531772575251,0.2892405063291139,0.4398249452954049,YGL190C,non_ess
0.12,0.04,0,0.0,0.0071428571428571435,0.18420707732634334,1.1513761467889907,1.0,1.0,YGL188C-A,non_ess
0.12,0.04,4,1.3333333333333333,0.025,1.1,1.2448559670781894,0.4913294797687861,0.9882352941176472,YGL188C,non_ess
0.12,0.04,1,0.5,0.0146163215590743,0.3700116048222352,0.4859392575928008,0.3714981729598051,0.4196721311475409,YGL187C,non_ess
0.12,0.04,3,1.5,0.0017251293847038527,0.04243114151928741,0.11484869809992962,0.6687751581368603,0.3000859845227859,YGL186C,non_ess
0.12,0.04,2,1.0,0.016681299385425813,0.435604781522253,0.6846153846153846,0.3845478489903424,0.2899543378995434,YGL185C,non_ess
0.12,0.04,4,1.0,0.025,0.6609878310665712,1.2129464285714284,0.13385826771653545,1.267379679144385,YGL184C,non_ess
0.12,0.04,4,1.0,0.016172506738544475,0.3086783963325339,0.6496062992125984,0.5943396226415094,0.4036281179138322,YGL183C,non_ess
0.12,0.04,11,2.75,0.025,0.7752695773709402,1.4074803149606299,0.2755417956656347,1.0224719101123594,YGL182C,non_ess
0.12,0.04,1,0.5,0.0075630252100840345,0.13613445378151262,0.4764182058047494,0.3151260504201681,0.5173333333333333,YGL181W,non_ess
0.12,0.04,4,1.3333333333333333,0.013739324173783884,0.2496652526807163,0.6232078330807787,0.1808392127738581,0.7700205338809035,YGL180W,non_ess
0.12,0.04,4,2.0,0.01248513674197384,0.22946443738018396,0.6873840445269017,0.2027348394768133,0.7624633431085045,YGL179C,non_ess
0.12,0.04,1,1.0,0.023920472196334263,0.5105264415609243,0.7927350427350427,0.329605467536502,0.6295947219604148,YGL178W,non_ess
0.12,0.04,12,0.8571428571428571,0.025,1.1,0.6497902097902098,1.0,1.0,YGL177W,non_ess
0.12,0.04,2,4.0,0.005408653846153846,0.1239720394736842,0.368421052631579,0.2974759615384616,0.5292929292929293,YGL176C,non_ess
0.12,0.04,1,1.0,0.006750241080038573,0.14497815076407167,1.0342342342342339,0.5978784956605593,0.6112903225806452,YGL175C,non_ess
0.12,0.04,1,0.5,0.01125,0.2364027149321267,0.417420814479638,0.33,0.6439393939393939,YGL174W,non_ess
0.12,0.04,2,0.5,0.0014104372355430185,0.07469272617368528,0.15535714285714286,0.8801128349788434,0.3125000000000001,YGL172W,ess
0.12,0.04,1,0.3333333333333333,0.0029515938606847697,0.13376623376623376,0.3866666666666666,0.4757969303423849,0.3771712158808933,YGL171W,ess
0.12,0.04,2,4.0,0.0032232070910556,0.1536074662946348,0.7164179104477612,0.7534246575342466,0.8171122994652407,YGL170C,non_ess
0.12,0.04,5,1.0,0.021084337349397592,0.4025279198987731,0.6641298833079654,0.8433734939759037,0.5071428571428571,YGL168W,non_ess
0.12,0.04,0,1.0,0.00455820476858345,0.08234282139505786,0.2782374100719424,0.3432678821879383,0.6026557711950971,YGL167C,non_ess
0.12,0.04,7,0.7,0.0206794682422452,0.3356151691788038,0.49524700015583595,0.2378138847858198,0.7453416149068323,YGL166W,non_ess
0.12,0.04,0,0.0,0.025,1.1,1.2344580397973055,0.7387543252595156,0.981264637002342,YGL165C,non_ess
0.12,0.04,1,0.5,0.01210287443267776,0.2083872082249292,1.013574660633484,0.2586989409984871,1.1286549707602342,YGL164C,non_ess
0.12,0.04,5,4.0,0.01298219584569733,0.2827320137173724,0.9660366766467068,0.08864985163204747,1.7698744769874477,YGL163C,non_ess
0.12,0.04,2,0.5,0.012235817575083428,0.2507504533195179,0.5619661563255439,1.0,1.0,YGL162W,non_ess
0.12,0.04,6,1.5,0.02360515021459228,0.4897583632194721,0.9553424657534249,0.1877682403433477,0.8742857142857142,YGL161C,non_ess
0.12,0.04,3,1.0,0.014018691588785048,0.2830753504672897,0.8324999999999999,0.3364485981308411,0.4236111111111111,YGL160W,non_ess
0.12,0.04,1,0.3333333333333333,0.002697841726618705,0.05569982216474012,0.2855805243445693,0.5476618705035972,1.1001642036124797,YGL159W,non_ess
0.12,0.04,1,1.0,0.021456436931079324,0.5028175119202427,1.130952380952381,0.2152145643693108,0.9607250755287008,YGL158W,non_ess
0.12,0.04,3,0.75,0.016299137104506232,0.5548339985283952,0.967564259485924,0.5043144774688398,0.6920152091254753,YGL157W,non_ess
0.12,0.04,0,0.0,0.011996308828052906,0.4755983428994025,0.9357175192394748,0.1307290064595509,0.9529411764705882,YGL156W,non_ess
0.12,0.04,0,0.0,0.010619469026548672,0.4133758885826201,0.6885245901639345,0.2327433628318584,1.0266159695817492,YGL155W,ess
0.12,0.04,4,0.6666666666666666,0.006112469437652812,0.1970095918751176,0.34472934472934474,0.32396088019559904,0.6415094339622641,YGL154C,non_ess
0.12,0.04,3,0.6,0.00878048780487805,0.259953095684803,0.5701357466063348,0.25365853658536586,1.0115384615384615,YGL153W,non_ess
0.12,0.04,2,0.6666666666666666,0.022156573116691284,0.7276109196345533,1.1728395061728394,0.9586410635155096,1.0154083204930664,YGL152C,non_ess
0.12,0.04,1,0.5,0.004120070629782225,0.1133985064743967,0.7395833333333333,0.309299587992937,0.9019980970504282,YGL151W,non_ess
0.12,0.04,0,0.0,0.019672131147540985,0.5175595741085011,0.4992636229749634,0.6491803278688525,0.3181818181818182,YGL149W,non_ess
0.12,0.04,0,0.0,0.005309734513274336,0.14120739507579078,0.2640264026402641,0.5504424778761062,0.4871382636655949,YGL148W,non_ess
0.12,0.04,0,0.0,0.005217391304347826,0.14300869565217392,0.234,0.40869565217391307,0.5872340425531914,YGL147C,non_ess
0.12,0.04,2,2.0,0.025,0.7688770053475936,0.8221621621621622,0.1893048128342246,0.5706214689265536,YGL146C,non_ess
0.12,0.04,2,0.2857142857142857,0.008264462809917356,0.23099983795170964,0.8840579710144929,0.23383568303354396,0.7505197505197505,YGL144C,non_ess
0.12,0.04,6,0.8571428571428571,0.007252215954875102,0.22225541137569813,0.6663286004056796,0.2449637389202257,0.7302631578947368,YGL143C,non_ess
0.12,0.04,1,1.0,0.004864864864864865,0.16909414909414908,1.2362637362637359,0.7297297297297297,0.922962962962963,YGL142C,ess
0.12,0.04,0,1.0,0.011713030746705707,0.4756035275290272,1.6,0.1054172767203514,1.0104166666666663,YGL141W,non_ess
0.12,0.04,2,0.6666666666666666,0.003006285870456409,0.14726566559785054,0.9540400296515938,0.33861710849959004,1.3591606133979015,YGL140C,non_ess
0.12,0.04,2,0.5,0.013704318936877076,0.5691949166209721,1.7850208044382805,0.1308139534883721,1.1333333333333333,YGL139W,non_ess
0.12,0.04,0,1.0,0.002892960462873675,0.1148874617862492,0.5035460992907802,0.7560270009643202,0.4872448979591836,YGL138C,non_ess
0.12,0.04,0,0.0,0.004879749041477867,0.1978893972990812,0.8874113475177307,0.5252701289647961,0.5222295952222961,YGL137W,ess
0.12,0.04,10,0.8333333333333334,0.02182952182952183,0.8595980595980597,1.586666666666667,0.2713097713097713,1.011494252873563,YGL136C,non_ess
0.12,0.04,4,0.8,0.02229054573405073,0.8641664010798448,1.7541463414634146,0.2459646425826288,0.8812500000000001,YGL134W,non_ess
0.12,0.04,1,2.0,0.009752240379546652,0.3727213394582926,1.1452380952380954,0.4433315761729046,0.35017835909631395,YGL133W,non_ess
0.12,0.04,0,0.0,0.005970149253731343,0.19156643964642805,1.3398058252427183,0.8686567164179104,0.6804123711340206,YGL132W,non_ess
0.12,0.04,1,1.0,0.004037045832343861,0.12122839079154316,0.6056763285024153,0.12918546663500355,0.9669117647058824,YGL131C,non_ess
0.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.3154459753444525,YGL130W,ess
0.0,0.0,2,1.0,0.0,0.0,0.0,1.0,0.27958579881656803,YGL129C,non_ess
0.12,0.04,1,0.5,0.0011750881316098707,0.03982989200380505,0.2838095238095238,0.9659224441833136,1.035279805352798,YGL128C,ess
0.12,0.04,1,0.5,0.015665796344647518,0.4893635235200958,0.5866510538641685,0.4778067885117494,0.4699453551912569,YGL127C,non_ess
0.12,0.04,0,0.0,0.025,1.1,1.5847457627118644,0.057793345008756575,1.8333333333333333,YGL126W,non_ess
0.12,0.04,0,0.0,0.025,1.1,1.2348692403486927,0.11265260821309656,0.6157635467980296,YGL125W,non_ess
0.12,0.04,6,0.75,0.007755946225439502,0.2214888185108584,0.8072916666666667,0.3691830403309204,0.7871148459383753,YGL124C,non_ess
0.12,0.04,2,0.6666666666666666,0.003170577045022195,0.09414280498617847,0.2824675324675324,0.5155358275206088,0.5412054120541204,YGL122C,ess
0.12,0.04,9,4.0,0.025,0.9387025703794368,1.0790697674418603,0.2631578947368421,0.79,YGL121C,non_ess
0.12,0.04,0,0.0,0.005980066445182724,0.17569022797571315,0.7920258620689656,0.4418604651162791,0.6932330827067669,YGL119W,non_ess
0.12,0.04,3,3.0,0.025,1.1,0.9761836441893827,0.3089244851258581,1.0,YGL118C,non_ess
0.12,0.04,1,0.25,0.025,0.8777531126339155,0.9282051282051279,0.15432873274780426,1.089430894308943,YGL117W,non_ess
0.12,0.04,4,0.6666666666666666,0.009186954524575104,0.3335619584573467,0.7436399217221135,0.2048690858980248,0.9170403587443946,YGL114W,non_ess
0.12,0.04,1,2.0,0.0014955134596211367,0.05568766672954111,0.2516891891891892,0.9112662013958126,0.311816192560175,YGL113W,ess
0.12,0.04,0,0.0,0.0050323508267433505,0.1923867721063983,0.9625,0.5808770668583753,0.6905940594059407,YGL111W,ess
0.12,0.04,3,1.0,0.010138740661686232,0.36024715827277193,0.7595532039976485,0.2129135538954109,0.8546365914786967,YGL110C,non_ess
0.12,0.04,3,1.0,0.025,1.1,0.9195402298850576,0.4922600619195047,0.6415094339622641,YGL109W,non_ess
0.12,0.04,8,2.0,0.0047393364928909965,0.1975268290025604,0.3415435139573071,1.0,0.8056872037914692,YGL108C,non_ess
0.12,0.04,1,0.3333333333333333,0.003092783505154639,0.13809799606162398,0.4282881692002643,0.6855670103092784,0.4052631578947369,YGL107C,non_ess
0.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.3273942093541203,YGL106W,non_ess
0.12,0.04,6,1.2,0.00410958904109589,0.2095227574016792,0.3101173020527859,0.4972602739726028,0.2975206611570248,YGL104C,non_ess
0.12,0.04,0,1.0,0.005208333333333333,0.25160508385744235,0.20964360587002093,0.528125,0.28205128205128205,YGL103W,ess
0.12,0.04,7,1.0,0.012364760432766615,0.5879521843757948,1.610126582278481,0.2982998454404946,1.4507772020725391,YGL101W,non_ess
0.12,0.04,0,0.0,0.0015608740894901144,0.05833313167001428,0.281183932346723,0.6649323621227887,0.4420970266040689,YGL099W,ess
0.12,0.04,5,1.25,0.004143646408839779,0.17176287546834318,0.19017763845350047,0.4772099447513812,0.3328509406657019,YGL097W,ess
0.12,0.04,1,0.5,0.01325301204819277,0.5471142635056354,1.0564516129032258,0.3433734939759036,0.8175438596491228,YGL096W,non_ess
0.12,0.04,3,0.75,0.010755900806692559,0.4026986736578979,1.0748549596717136,0.19539886465491485,0.4342507645259939,YGL094C,non_ess
0.12,0.04,0,0.0,0.003035669112066785,0.08405729345121635,0.5126582278481013,0.5985327599291678,0.26204564666103125,YGL092W,ess
0.12,0.04,0,0.0,0.0020283975659229213,0.04794394246726904,0.1396103896103896,0.6643002028397565,0.2595419847328245,YGL091C,ess
0.12,0.04,1,0.5,0.014229249011857709,0.3378060674503362,1.0051948051948052,0.21027667984189724,1.4022556390977443,YGL090W,non_ess
0.12,0.04,2,1.0,0.01933701657458564,0.4440845875404839,1.12,0.2900552486187845,1.161904761904762,YGL089C,non_ess
0.12,0.04,20,2.0,0.010958904109589041,0.2640433943182863,0.21834451901566,0.6958904109589041,0.6141732283464567,YGL088W,non_ess
0.12,0.04,3,4.0,0.025,1.1,0.8543915961482347,0.20883534136546186,1.0865384615384617,YGL087C,non_ess
0.12,0.04,3,0.42857142857142855,0.011560693641618495,0.2818375418314572,0.6551834130781499,0.23966207203201426,0.5788497217068646,YGL086W,non_ess
0.12,0.04,2,0.6666666666666666,0.025,0.6308667774258865,0.8647058823529411,0.375,0.5987055016181229,YGL085W,non_ess
0.12,0.04,1,0.25,0.0017835909631391204,0.046644172046491655,0.1287958115183246,0.8067776456599287,0.2660280029476787,YGL084C,non_ess
0.12,0.04,3,1.0,0.006628003314001657,0.1649389724216393,0.4618819776714513,0.2485501242750621,1.0566666666666666,YGL083W,non_ess
0.12,0.04,2,4.0,0.017467248908296942,0.4634395614605593,0.8800773694390716,0.2436681222707424,0.4444444444444445,YGL082W,non_ess
0.12,0.04,0,1.0,0.010395010395010396,0.3067484662576687,1.0061349693251531,1.0,0.23180873180873185,YGL081W,non_ess
0.12,0.04,6,2.0,0.017857142857142856,0.5551051709027169,1.2453987730061349,0.5255102040816326,0.9320388349514565,YGL080W,non_ess
0.12,0.04,0,0.0,0.007621951219512195,0.2377572408536585,0.5972222222222221,0.4268292682926829,1.0142857142857142,YGL079W,non_ess
0.12,0.04,0,1.0,0.009461856889414548,0.31899113704249177,0.7212150906418424,0.3116499112950917,0.6375711574952562,YGL077C,non_ess
0.12,0.04,4,0.6666666666666666,0.0006020469596628537,0.022194379810273848,0.2038288288288288,0.7266706803130644,0.7547638773819387,YGL076C,non_ess
0.12,0.04,0,0.0,0.005159071367153914,0.19251299866695126,0.8143176733780763,0.6130696474634566,0.7854137447405329,YGL075C,ess
0.12,0.04,0,0.0,0.006797281087564974,0.28058284882768203,0.3589886079466518,0.4202319072371052,0.21693625118934348,YGL073W,ess
0.12,0.04,1,0.125,0.025,1.1,0.8603988603988604,0.7743732590529248,0.9172661870503598,YGL072C,non_ess
0.12,0.04,0,1.0,0.008204633204633204,0.2896060954571593,0.6131712259371833,0.4802123552123552,0.17185929648241205,YGL071W,non_ess
0.12,0.04,0,0.0,0.010869565217391304,0.3957959037010421,0.7367178276269185,0.5815217391304348,0.4719626168224299,YGL070C,non_ess
0.12,0.04,1,2.0,0.012131715771230504,0.29976250080236216,0.9735449735449736,0.19844020797227035,0.9563318777292578,YGL067W,non_ess
0.12,0.04,0,0.0,0.00963000506842372,0.26382336033091025,0.7651006711409396,0.25595539787126204,0.7207920792079208,YGL066W,non_ess
0.12,0.04,0,0.0,0.003309066843150232,0.0855132536835139,0.5007309941520469,0.500992720052945,0.3923381770145311,YGL065C,ess
0.12,0.04,2,0.6666666666666666,0.004154302670623145,0.10132445538105232,0.1659891598915989,0.6522255192878338,0.3075523202911738,YGL064C,non_ess
0.12,0.04,7,1.1666666666666667,0.025,1.1,1.0356978703845563,0.04676258992805756,1.25,YGL063W,non_ess
0.12,0.04,16,1.2307692307692308,0.025,1.1,1.6875,1.0,1.0,YGL063C-A,non_ess
0.12,0.04,13,4.0,0.02234162895927602,0.4698483090185676,1.0799261083743843,0.06504524886877829,1.4608695652173909,YGL062W,non_ess
0.12,0.04,0,1.0,0.00935064935064935,0.20683946758635555,0.8118347465271513,0.3002597402597403,0.4844290657439446,YGL060W,non_ess
0.12,0.04,9,0.9,0.012881355932203391,0.3068824673520422,1.0696721311475408,0.2135593220338983,0.9396825396825396,YGL059W,non_ess
0.12,0.04,0,0.0,0.013513513513513514,0.3291291291291292,0.5623931623931626,0.4980694980694981,0.5232558139534883,YGL058W,non_ess
0.12,0.04,9,1.2857142857142858,0.008111239860950173,0.2169177288528389,0.6779220779220778,0.3429895712630359,0.6081081081081081,YGL057C,non_ess
0.12,0.04,1,1.0,0.017056222362602652,0.5730368584578494,1.6874999999999998,0.1269740998104864,1.4328358208955223,YGL056C,non_ess
0.12,0.04,1,0.14285714285714285,0.004807692307692308,0.1493389423076923,0.2194055944055944,0.4879807692307692,0.7733990147783252,YGL054C,non_ess
0.12,0.04,0,0.0,0.002805049088359046,0.07703794888352991,0.7098321342925659,1.0,0.4025245441795232,YGL053W,non_ess
0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.5836065573770491,YGL052W,non_ess
0.12,0.04,0,0.0,0.002840909090909091,0.0706875167605256,0.664700098328417,0.9474431818181818,1.0179910044977512,YGL051W,non_ess
0.12,0.04,16,1.4545454545454546,0.025,0.8296774240745008,1.336936936936937,0.18026796589524968,1.2162162162162165,YGL050W,non_ess
0.12,0.04,2,1.0,0.00728862973760933,0.18796878649721865,0.8360211585601857,0.26567055393586003,0.9465020576131687,YGL049C,non_ess
0.12,0.04,0,0.0,0.002465078060805259,0.06562100204903112,1.3908227848101264,0.8282662284305671,0.6706349206349207,YGL048C,ess
0.12,0.04,1,2.0,0.001644736842105263,0.04352790814616158,0.058174097664543525,0.955592105263158,0.42340791738382105,YGL047W,ess
0.12,0.04,2,1.0,0.025,1.1,1.823220575530006,0.07125307125307126,1.4913793103448276,YGL045W,non_ess
0.12,0.04,0,0.0,0.0022471910112359553,0.0556060243844131,0.12288319583152407,0.6651685393258427,0.2804054054054054,YGL044C,ess
0.12,0.04,6,1.5,0.015069967707212056,0.3715243614694915,0.6596625278573705,0.1905274488697524,0.9887005649717512,YGL043W,non_ess
0.12,0.04,1,1.0,0.013114754098360656,0.3200364298724954,0.5703703703703703,0.9836065573770492,0.98,YGL042C,non_ess
0.12,0.04,1,0.5,0.025,1.1,1.54,0.4120879120879121,1.106666666666667,YGL041C-B,non_ess
0.12,0.04,6,2.0,0.01939655172413793,0.473760775862069,0.7,0.4181034482758621,0.7216494845360825,YGL041W-A,non_ess
0.12,0.04,1,0.5,0.024630541871921183,0.6016009852216748,0.6111111111111109,1.0,1.0,YGL041C,non_ess
0.12,0.04,0,0.0,0.003891050583657589,0.09503891050583656,0.2444444444444444,0.6896887159533074,0.4978843441466855,YGL040C,ess
0.12,0.04,3,3.0,0.009560229445506692,0.29862747713697063,0.5813953488372092,0.5487571701720841,0.9390243902439024,YGL039W,non_ess
0.12,0.04,0,0.0,0.0048543689320388345,0.1640926640926641,0.4155405405405405,0.4195561719833564,0.2826446280991736,YGL038C,non_ess
0.12,0.04,0,1.0,0.025,0.9728039702233252,2.0,0.33384615384615385,1.3686635944700458,YGL037C,non_ess
0.12,0.04,7,0.7777777777777778,0.010626603151337486,0.3982319530963723,1.418928571428571,0.1355807988274093,2.5648648648648646,YGL036W,non_ess
0.12,0.04,2,0.6666666666666666,0.023778071334214,0.878656350254765,1.6326530612244896,0.1499339498018494,1.933920704845815,YGL035C,non_ess
